Check Num,Opened,Closed,Revenue Center,Server,Item,Menu Group,Qty,Item Price,Net Amount,Tax,Tip,Payment Method
100359,2026-02-07 12:43:00,2026-02-06 13:30:00,Bar,Tony Garcia,Margarita,Cocktails,3,13.00,39.00,9.38,22.90,Cash
100359,2026-02-07 12:43:00,2026-02-06 13:30:00,Bar,Tony Garcia,Vodka Soda,Well Drinks,2,9.00,18.00,9.38,22.90,Cash
100359,2026-02-07 12:43:00,2026-02-06 13:30:00,Bar,Tony Garcia,Fish Tacos,Food,3,15.00,45.00,9.38,22.90,Cash
100359,2026-02-07 12:43:00,2026-02-06 13:30:00,Bar,Tony Garcia,Rum & Coke,Well Drinks,2,9.00,18.00,9.38,22.90,Cash
100359,2026-02-07 12:43:00,2026-02-06 13:30:00,Bar,Tony Garcia,Old Fashioned,Cocktails,1,14.00,14.00,9.38,22.90,Cash
100360,2026-02-07 18:44:00,2026-02-07 20:44:00,Bar,Aisha Williams,Rum & Coke,Well Drinks,2,9.00,18.00,1.26,3.46,Cash
100361,2026-02-07 15:01:00,2026-02-06 16:10:00,Bar,Jasmine Chen,Vodka Soda,Well Drinks,1,9.00,9.00,0.63,1.45,Cash
100362,2026-02-07 19:13:00,2026-02-07 19:41:00,Bar,Aisha Williams,Shot - Tequila,Spirits,2,9.00,18.00,3.57,10.20,Visa
100362,2026-02-07 19:13:00,2026-02-07 19:41:00,Bar,Aisha Williams,House Red Wine,Wine,1,12.00,12.00,3.57,10.20,Visa
100362,2026-02-07 19:13:00,2026-02-07 19:41:00,Bar,Aisha Williams,Shot - Fireball,Spirits,3,7.00,21.00,3.57,10.20,Visa
100363,2026-02-07 12:58:00,2026-02-06 13:28:00,Bar,Aisha Williams,Rum & Coke,Well Drinks,2,9.00,18.00,4.80,13.51,Amex
100363,2026-02-07 12:58:00,2026-02-06 13:28:00,Bar,Aisha Williams,White Claw,Beer,2,7.00,14.00,4.80,13.51,Amex
100363,2026-02-07 12:58:00,2026-02-06 13:28:00,Bar,Aisha Williams,Guinness Draft,Beer,3,8.50,25.50,4.80,13.51,Amex
100363,2026-02-07 12:58:00,2026-02-06 13:28:00,Bar,Aisha Williams,Prosecco,Wine,1,11.00,11.00,4.80,13.51,Amex
100364,2026-02-07 14:04:00,2026-02-06 15:40:00,Bar,Aisha Williams,House Red Wine,Wine,3,12.00,36.00,6.16,15.35,Amex
100364,2026-02-07 14:04:00,2026-02-06 15:40:00,Bar,Aisha Williams,Long Island,Cocktails,2,14.00,28.00,6.16,15.35,Amex
100364,2026-02-07 14:04:00,2026-02-06 15:40:00,Bar,Aisha Williams,House Red Wine,Wine,2,12.00,24.00,6.16,15.35,Amex
100365,2026-02-07 13:10:00,2026-02-06 14:30:00,Bar,Jasmine Chen,Shot - Fireball,Spirits,1,7.00,7.00,3.01,9.79,Amex
100365,2026-02-07 13:10:00,2026-02-06 14:30:00,Bar,Jasmine Chen,House Red Wine,Wine,3,12.00,36.00,3.01,9.79,Amex
100366,2026-02-07 23:36:00,2026-02-07 00:20:00,Bar,Tyler Brooks,Vodka Soda,Well Drinks,1,9.00,9.00,1.47,4.28,Amex
100366,2026-02-07 23:36:00,2026-02-07 00:20:00,Bar,Tyler Brooks,House Red Wine,Wine,1,12.00,12.00,1.47,4.28,Amex
100367,2026-02-07 23:53:00,2026-02-07 00:28:00,Bar,Sofia Martinez,Shot - Tequila,Spirits,3,9.00,27.00,5.88,15.97,Discover
100367,2026-02-07 23:53:00,2026-02-07 00:28:00,Bar,Sofia Martinez,House Red Wine,Wine,1,12.00,12.00,5.88,15.97,Discover
100367,2026-02-07 23:53:00,2026-02-07 00:28:00,Bar,Sofia Martinez,Fish Tacos,Food,3,15.00,45.00,5.88,15.97,Discover
100368,2026-02-07 20:58:00,2026-02-07 22:36:00,Bar,Tyler Brooks,Long Island,Cocktails,3,14.00,42.00,6.86,19.71,Cash
100368,2026-02-07 20:58:00,2026-02-07 22:36:00,Bar,Tyler Brooks,Bud Light,Beer,3,6.00,13.94,6.86,19.71,Cash
100368,2026-02-07 20:58:00,2026-02-07 22:36:00,Bar,Tyler Brooks,Old Fashioned,Cocktails,3,14.00,42.00,6.86,19.71,Cash
100369,2026-02-07 21:35:00,2026-02-07 23:01:00,Bar,Marcus Rivera,Rum & Coke,Well Drinks,3,9.00,27.00,10.50,24.20,Cash
100369,2026-02-07 21:35:00,2026-02-07 23:01:00,Bar,Marcus Rivera,Old Fashioned,Cocktails,1,14.00,14.00,10.50,24.20,Cash
100369,2026-02-07 21:35:00,2026-02-07 23:01:00,Bar,Marcus Rivera,Loaded Nachos,Food,2,14.00,28.00,10.50,24.20,Cash
100369,2026-02-07 21:35:00,2026-02-07 23:01:00,Bar,Marcus Rivera,Prosecco,Wine,3,11.00,33.00,10.50,24.20,Cash
100369,2026-02-07 21:35:00,2026-02-07 23:01:00,Bar,Marcus Rivera,Burger,Food,3,16.00,48.00,10.50,24.20,Cash
100370,2026-02-07 21:56:00,2026-02-07 23:51:00,Bar,Jake Patterson,IPA Draft,Beer,3,8.00,24.00,1.68,4.00,Mastercard
100371,2026-02-07 12:42:00,2026-02-06 13:21:00,Bar,Sofia Martinez,Guinness Draft,Beer,1,8.50,8.50,2.91,9.74,Cash
100371,2026-02-07 12:42:00,2026-02-06 13:21:00,Bar,Sofia Martinez,Prosecco,Wine,3,11.00,33.00,2.91,9.74,Cash
100372,2026-02-07 12:12:00,2026-02-06 13:43:00,Bar,Tyler Brooks,Long Island,Cocktails,2,14.00,28.00,3.85,13.49,Visa
100372,2026-02-07 12:12:00,2026-02-06 13:43:00,Bar,Tyler Brooks,Gin & Tonic,Well Drinks,3,9.00,27.00,3.85,13.49,Visa
100373,2026-02-07 14:32:00,2026-02-06 16:24:00,Bar,Jasmine Chen,IPA Draft,Beer,2,8.00,16.00,3.36,11.46,Cash
100373,2026-02-07 14:32:00,2026-02-06 16:24:00,Bar,Jasmine Chen,Burger,Food,2,16.00,32.00,3.36,11.46,Cash
100374,2026-02-07 23:04:00,2026-02-07 00:12:00,Bar,Tony Garcia,Mozzarella Sticks,Food,3,11.00,33.00,2.31,7.86,Mastercard
100375,2026-02-07 12:38:00,2026-02-06 13:08:00,Bar,Katie Brown,Guinness Draft,Beer,1,8.50,8.50,2.21,6.52,Amex
100375,2026-02-07 12:38:00,2026-02-06 13:08:00,Bar,Katie Brown,Shot - Fireball,Spirits,2,7.00,14.00,2.21,6.52,Amex
100375,2026-02-07 12:38:00,2026-02-06 13:08:00,Bar,Katie Brown,Rum & Coke,Well Drinks,1,9.00,9.00,2.21,6.52,Amex
100376,2026-02-07 19:46:00,2026-02-07 20:57:00,Bar,Katie Brown,Pretzel Bites,Food,1,12.00,12.00,6.72,14.74,Visa
100376,2026-02-07 19:46:00,2026-02-07 20:57:00,Bar,Katie Brown,Gin & Tonic,Well Drinks,2,9.00,18.00,6.72,14.74,Visa
100376,2026-02-07 19:46:00,2026-02-07 20:57:00,Bar,Katie Brown,White Claw,Beer,3,7.00,21.00,6.72,14.74,Visa
100376,2026-02-07 19:46:00,2026-02-07 20:57:00,Bar,Katie Brown,Espresso Martini,Cocktails,3,15.00,45.00,6.72,14.74,Visa
100377,2026-02-07 12:55:00,2026-02-06 14:06:00,Bar,Jake Patterson,Loaded Nachos,Food,2,14.00,28.00,4.62,14.95,Amex
100377,2026-02-07 12:55:00,2026-02-06 14:06:00,Bar,Jake Patterson,Mozzarella Sticks,Food,2,11.00,22.00,4.62,14.95,Amex
100377,2026-02-07 12:55:00,2026-02-06 14:06:00,Bar,Jake Patterson,Shot - Jameson,Spirits,2,8.00,16.00,4.62,14.95,Amex
100378,2026-02-07 22:23:00,2026-02-07 23:49:00,Bar,Jasmine Chen,Wings Basket,Food,3,15.00,40.13,3.72,8.01,Mastercard
100378,2026-02-07 22:23:00,2026-02-07 23:49:00,Bar,Jasmine Chen,Margarita,Cocktails,1,13.00,13.00,3.72,8.01,Mastercard
100379,2026-02-07 21:45:00,2026-02-07 23:37:00,Bar,Sofia Martinez,Long Island,Cocktails,3,14.00,42.00,2.94,6.37,Amex
100380,2026-02-07 16:01:00,2026-02-06 16:28:00,Bar,Katie Brown,Moscow Mule,Cocktails,3,12.00,36.00,7.35,16.43,Mastercard
100380,2026-02-07 16:01:00,2026-02-06 16:28:00,Bar,Katie Brown,Vodka Soda,Well Drinks,1,9.00,9.00,7.35,16.43,Mastercard
100380,2026-02-07 16:01:00,2026-02-06 16:28:00,Bar,Katie Brown,Old Fashioned,Cocktails,3,14.00,42.00,7.35,16.43,Mastercard
100380,2026-02-07 16:01:00,2026-02-06 16:28:00,Bar,Katie Brown,Vodka Soda,Well Drinks,2,9.00,18.00,7.35,16.43,Mastercard
100381,2026-02-07 14:56:00,2026-02-06 16:16:00,Bar,Jasmine Chen,IPA Draft,Beer,3,8.00,24.00,3.71,10.36,Visa
100381,2026-02-07 14:56:00,2026-02-06 16:16:00,Bar,Jasmine Chen,Bud Light,Beer,3,6.00,18.00,3.71,10.36,Visa
100381,2026-02-07 14:56:00,2026-02-06 16:16:00,Bar,Jasmine Chen,Prosecco,Wine,1,11.00,11.00,3.71,10.36,Visa
100382,2026-02-07 15:11:00,2026-02-06 16:31:00,Bar,Sofia Martinez,Guinness Draft,Beer,3,8.50,25.50,8.23,28.68,Discover
100382,2026-02-07 15:11:00,2026-02-06 16:31:00,Bar,Sofia Martinez,Fish Tacos,Food,2,15.00,30.00,8.23,28.68,Discover
100382,2026-02-07 15:11:00,2026-02-06 16:31:00,Bar,Sofia Martinez,Shot - Fireball,Spirits,2,7.00,14.00,8.23,28.68,Discover
100382,2026-02-07 15:11:00,2026-02-06 16:31:00,Bar,Sofia Martinez,Shot - Tequila,Spirits,2,9.00,18.00,8.23,28.68,Discover
100382,2026-02-07 15:11:00,2026-02-06 16:31:00,Bar,Sofia Martinez,Fish Tacos,Food,2,15.00,30.00,8.23,28.68,Discover
100383,2026-02-07 16:11:00,2026-02-06 16:33:00,Bar,Tyler Brooks,Gin & Tonic,Well Drinks,3,9.00,27.00,3.57,8.46,Cash
100383,2026-02-07 16:11:00,2026-02-06 16:33:00,Bar,Tyler Brooks,Pretzel Bites,Food,2,12.00,24.00,3.57,8.46,Cash
100384,2026-02-07 11:40:00,2026-02-06 13:14:00,Bar,Jasmine Chen,Vodka Soda,Well Drinks,3,9.00,27.00,9.38,23.75,Discover
100384,2026-02-07 11:40:00,2026-02-06 13:14:00,Bar,Jasmine Chen,Pretzel Bites,Food,1,12.00,12.00,9.38,23.75,Discover
100384,2026-02-07 11:40:00,2026-02-06 13:14:00,Bar,Jasmine Chen,Burger,Food,2,16.00,32.00,9.38,23.75,Discover
100384,2026-02-07 11:40:00,2026-02-06 13:14:00,Bar,Jasmine Chen,Pretzel Bites,Food,3,12.00,36.00,9.38,23.75,Discover
100384,2026-02-07 11:40:00,2026-02-06 13:14:00,Bar,Jasmine Chen,Shot - Tequila,Spirits,3,9.00,27.00,9.38,23.75,Discover
100385,2026-02-07 12:57:00,2026-02-06 14:45:00,Bar,Jake Patterson,Old Fashioned,Cocktails,3,14.00,32.61,2.28,7.64,Cash
100386,2026-02-07 19:43:00,2026-02-07 20:49:00,Bar,Marcus Rivera,Wings Basket,Food,2,15.00,30.00,2.10,5.28,Discover
100387,2026-02-07 17:28:00,2026-02-06 17:57:00,Bar,Sofia Martinez,Moscow Mule,Cocktails,2,12.00,24.00,2.80,7.63,Discover
100387,2026-02-07 17:28:00,2026-02-06 17:57:00,Bar,Sofia Martinez,Burger,Food,1,16.00,16.00,2.80,7.63,Discover
100388,2026-02-07 18:25:00,2026-02-07 19:26:00,Bar,Marcus Rivera,White Claw,Beer,2,7.00,14.00,6.37,20.91,Amex
100388,2026-02-07 18:25:00,2026-02-07 19:26:00,Bar,Marcus Rivera,Pretzel Bites,Food,1,12.00,12.00,6.37,20.91,Amex
100388,2026-02-07 18:25:00,2026-02-07 19:26:00,Bar,Marcus Rivera,Loaded Nachos,Food,3,14.00,42.00,6.37,20.91,Amex
100388,2026-02-07 18:25:00,2026-02-07 19:26:00,Bar,Marcus Rivera,Gin & Tonic,Well Drinks,3,9.00,22.93,6.37,20.91,Amex
100389,2026-02-07 21:36:00,2026-02-07 22:48:00,Bar,Sofia Martinez,Old Fashioned,Cocktails,3,14.00,42.00,7.59,25.79,Amex
100389,2026-02-07 21:36:00,2026-02-07 22:48:00,Bar,Sofia Martinez,Moscow Mule,Cocktails,1,12.00,8.47,7.59,25.79,Amex
100389,2026-02-07 21:36:00,2026-02-07 22:48:00,Bar,Sofia Martinez,Margarita,Cocktails,1,13.00,13.00,7.59,25.79,Amex
100389,2026-02-07 21:36:00,2026-02-07 22:48:00,Bar,Sofia Martinez,Wings Basket,Food,3,15.00,45.00,7.59,25.79,Amex
100390,2026-02-07 23:17:00,2026-02-07 00:50:00,Bar,Aisha Williams,Bud Light,Beer,1,6.00,6.00,5.98,20.28,Discover
100390,2026-02-07 23:17:00,2026-02-07 00:50:00,Bar,Aisha Williams,Loaded Nachos,Food,3,14.00,35.41,5.98,20.28,Discover
100390,2026-02-07 23:17:00,2026-02-07 00:50:00,Bar,Aisha Williams,Prosecco,Wine,1,11.00,11.00,5.98,20.28,Discover
100390,2026-02-07 23:17:00,2026-02-07 00:50:00,Bar,Aisha Williams,Mozzarella Sticks,Food,2,11.00,22.00,5.98,20.28,Discover
100390,2026-02-07 23:17:00,2026-02-07 00:50:00,Bar,Aisha Williams,White Claw,Beer,2,7.00,11.00,5.98,20.28,Discover
100391,2026-02-07 18:26:00,2026-02-07 19:38:00,Bar,Sofia Martinez,Shot - Tequila,Spirits,2,9.00,18.00,5.81,19.28,Discover
100391,2026-02-07 18:26:00,2026-02-07 19:38:00,Bar,Sofia Martinez,Gin & Tonic,Well Drinks,2,9.00,18.00,5.81,19.28,Discover
100391,2026-02-07 18:26:00,2026-02-07 19:38:00,Bar,Sofia Martinez,Shot - Tequila,Spirits,3,9.00,27.00,5.81,19.28,Discover
100391,2026-02-07 18:26:00,2026-02-07 19:38:00,Bar,Sofia Martinez,Vodka Soda,Well Drinks,1,9.00,9.00,5.81,19.28,Discover
100391,2026-02-07 18:26:00,2026-02-07 19:38:00,Bar,Sofia Martinez,Mozzarella Sticks,Food,1,11.00,11.00,5.81,19.28,Discover
100392,2026-02-07 21:47:00,2026-02-07 23:22:00,Bar,Katie Brown,Shot - Tequila,Spirits,1,9.00,9.00,2.42,8.18,Amex
100392,2026-02-07 21:47:00,2026-02-07 23:22:00,Bar,Katie Brown,Guinness Draft,Beer,3,8.50,25.50,2.42,8.18,Amex
100393,2026-02-07 18:13:00,2026-02-06 18:32:00,Bar,Aisha Williams,White Claw,Beer,3,7.00,21.00,3.26,8.03,Visa
100393,2026-02-07 18:13:00,2026-02-06 18:32:00,Bar,Aisha Williams,Guinness Draft,Beer,2,8.50,13.98,3.26,8.03,Visa
100393,2026-02-07 18:13:00,2026-02-06 18:32:00,Bar,Aisha Williams,Margarita,Cocktails,1,13.00,11.59,3.26,8.03,Visa
100394,2026-02-07 22:46:00,2026-02-07 23:09:00,Bar,Tony Garcia,Fish Tacos,Food,1,15.00,15.00,2.52,7.69,Visa
100394,2026-02-07 22:46:00,2026-02-07 23:09:00,Bar,Tony Garcia,Shot - Fireball,Spirits,3,7.00,21.00,2.52,7.69,Visa
100395,2026-02-07 20:52:00,2026-02-07 21:44:00,Bar,Jasmine Chen,Burger,Food,3,16.00,48.00,5.46,18.88,Visa
100395,2026-02-07 20:52:00,2026-02-07 21:44:00,Bar,Jasmine Chen,Rum & Coke,Well Drinks,1,9.00,7.02,5.46,18.88,Visa
100395,2026-02-07 20:52:00,2026-02-07 21:44:00,Bar,Jasmine Chen,Rum & Coke,Well Drinks,1,9.00,9.00,5.46,18.88,Visa
100395,2026-02-07 20:52:00,2026-02-07 21:44:00,Bar,Jasmine Chen,Loaded Nachos,Food,1,14.00,14.00,5.46,18.88,Visa
100396,2026-02-07 12:31:00,2026-02-06 13:02:00,Bar,Jasmine Chen,Margarita,Cocktails,3,13.00,39.00,2.73,7.05,Visa
100397,2026-02-07 18:44:00,2026-02-07 20:12:00,Bar,Aisha Williams,Pretzel Bites,Food,2,12.00,18.52,7.46,20.93,Discover
100397,2026-02-07 18:44:00,2026-02-07 20:12:00,Bar,Aisha Williams,Moscow Mule,Cocktails,3,12.00,36.00,7.46,20.93,Discover
100397,2026-02-07 18:44:00,2026-02-07 20:12:00,Bar,Aisha Williams,Mozzarella Sticks,Food,2,11.00,22.00,7.46,20.93,Discover
100397,2026-02-07 18:44:00,2026-02-07 20:12:00,Bar,Aisha Williams,Fish Tacos,Food,2,15.00,30.00,7.46,20.93,Discover
100398,2026-02-07 22:44:00,2026-02-07 23:32:00,Bar,Jasmine Chen,Shot - Jameson,Spirits,3,8.00,24.00,1.68,5.71,Cash
100399,2026-02-07 18:29:00,2026-02-07 20:03:00,Bar,Aisha Williams,Shot - Fireball,Spirits,1,7.00,7.00,0.49,1.25,Cash
100400,2026-02-07 21:32:00,2026-02-07 22:31:00,Bar,Sofia Martinez,Old Fashioned,Cocktails,2,14.00,28.00,7.42,18.58,Visa
100400,2026-02-07 21:32:00,2026-02-07 22:31:00,Bar,Sofia Martinez,Mozzarella Sticks,Food,1,11.00,11.00,7.42,18.58,Visa
100400,2026-02-07 21:32:00,2026-02-07 22:31:00,Bar,Sofia Martinez,White Claw,Beer,1,7.00,7.00,7.42,18.58,Visa
100400,2026-02-07 21:32:00,2026-02-07 22:31:00,Bar,Sofia Martinez,Long Island,Cocktails,3,14.00,42.00,7.42,18.58,Visa
100400,2026-02-07 21:32:00,2026-02-07 22:31:00,Bar,Sofia Martinez,Vodka Soda,Well Drinks,2,9.00,18.00,7.42,18.58,Visa
100401,2026-02-07 18:22:00,2026-02-06 18:55:00,Bar,Jake Patterson,Prosecco,Wine,1,11.00,11.00,4.34,14.97,Visa
100401,2026-02-07 18:22:00,2026-02-06 18:55:00,Bar,Jake Patterson,Rum & Coke,Well Drinks,3,9.00,27.00,4.34,14.97,Visa
100401,2026-02-07 18:22:00,2026-02-06 18:55:00,Bar,Jake Patterson,House Red Wine,Wine,2,12.00,24.00,4.34,14.97,Visa
100402,2026-02-07 12:47:00,2026-02-06 14:05:00,Bar,Katie Brown,Pretzel Bites,Food,1,12.00,12.00,10.03,27.75,Cash
100402,2026-02-07 12:47:00,2026-02-06 14:05:00,Bar,Katie Brown,Prosecco,Wine,3,11.00,33.00,10.03,27.75,Cash
100402,2026-02-07 12:47:00,2026-02-06 14:05:00,Bar,Katie Brown,Mozzarella Sticks,Food,3,11.00,33.00,10.03,27.75,Cash
100402,2026-02-07 12:47:00,2026-02-06 14:05:00,Bar,Katie Brown,Gin & Tonic,Well Drinks,3,9.00,23.35,10.03,27.75,Cash
100402,2026-02-07 12:47:00,2026-02-06 14:05:00,Bar,Katie Brown,Long Island,Cocktails,3,14.00,42.00,10.03,27.75,Cash
100403,2026-02-07 18:34:00,2026-02-07 19:29:00,Bar,Tyler Brooks,Pretzel Bites,Food,3,12.00,36.00,4.20,11.30,Amex
100403,2026-02-07 18:34:00,2026-02-07 19:29:00,Bar,Tyler Brooks,IPA Draft,Beer,3,8.00,24.00,4.20,11.30,Amex
100404,2026-02-07 19:28:00,2026-02-07 20:22:00,Bar,Tony Garcia,Shot - Tequila,Spirits,1,9.00,9.00,6.86,16.74,Cash
100404,2026-02-07 19:28:00,2026-02-07 20:22:00,Bar,Tony Garcia,Shot - Tequila,Spirits,1,9.00,9.00,6.86,16.74,Cash
100404,2026-02-07 19:28:00,2026-02-07 20:22:00,Bar,Tony Garcia,Margarita,Cocktails,2,13.00,26.00,6.86,16.74,Cash
100404,2026-02-07 19:28:00,2026-02-07 20:22:00,Bar,Tony Garcia,Vodka Soda,Well Drinks,2,9.00,18.00,6.86,16.74,Cash
100404,2026-02-07 19:28:00,2026-02-07 20:22:00,Bar,Tony Garcia,Moscow Mule,Cocktails,3,12.00,36.00,6.86,16.74,Cash
100405,2026-02-07 16:15:00,2026-02-06 16:36:00,Bar,Sofia Martinez,Rum & Coke,Well Drinks,2,9.00,18.00,4.83,10.89,Amex
100405,2026-02-07 16:15:00,2026-02-06 16:36:00,Bar,Sofia Martinez,Shot - Jameson,Spirits,3,8.00,24.00,4.83,10.89,Amex
100405,2026-02-07 16:15:00,2026-02-06 16:36:00,Bar,Sofia Martinez,Rum & Coke,Well Drinks,3,9.00,27.00,4.83,10.89,Amex
100406,2026-02-07 14:45:00,2026-02-06 15:06:00,Bar,Tony Garcia,Fish Tacos,Food,3,15.00,45.00,9.59,27.24,Discover
100406,2026-02-07 14:45:00,2026-02-06 15:06:00,Bar,Tony Garcia,House Red Wine,Wine,3,12.00,36.00,9.59,27.24,Discover
100406,2026-02-07 14:45:00,2026-02-06 15:06:00,Bar,Tony Garcia,Burger,Food,3,16.00,48.00,9.59,27.24,Discover
100406,2026-02-07 14:45:00,2026-02-06 15:06:00,Bar,Tony Garcia,Shot - Jameson,Spirits,1,8.00,8.00,9.59,27.24,Discover
100407,2026-02-07 17:31:00,2026-02-06 18:46:00,Bar,Sofia Martinez,Guinness Draft,Beer,1,8.50,6.27,7.58,16.32,Discover
100407,2026-02-07 17:31:00,2026-02-06 18:46:00,Bar,Sofia Martinez,Wings Basket,Food,1,15.00,15.00,7.58,16.32,Discover
100407,2026-02-07 17:31:00,2026-02-06 18:46:00,Bar,Sofia Martinez,Pretzel Bites,Food,2,12.00,24.00,7.58,16.32,Discover
100407,2026-02-07 17:31:00,2026-02-06 18:46:00,Bar,Sofia Martinez,Espresso Martini,Cocktails,3,15.00,45.00,7.58,16.32,Discover
100407,2026-02-07 17:31:00,2026-02-06 18:46:00,Bar,Sofia Martinez,Shot - Tequila,Spirits,2,9.00,18.00,7.58,16.32,Discover
100408,2026-02-07 17:25:00,2026-02-06 18:02:00,Bar,Marcus Rivera,Bud Light,Beer,1,6.00,6.00,0.91,3.07,Visa
100408,2026-02-07 17:25:00,2026-02-06 18:02:00,Bar,Marcus Rivera,White Claw,Beer,1,7.00,7.00,0.91,3.07,Visa
100409,2026-02-07 22:24:00,2026-02-07 23:00:00,Bar,Aisha Williams,Fish Tacos,Food,3,15.00,34.25,5.20,12.96,Mastercard
100409,2026-02-07 22:24:00,2026-02-07 23:00:00,Bar,Aisha Williams,Margarita,Cocktails,1,13.00,13.00,5.20,12.96,Mastercard
100409,2026-02-07 22:24:00,2026-02-07 23:00:00,Bar,Aisha Williams,Vodka Soda,Well Drinks,3,9.00,27.00,5.20,12.96,Mastercard
100410,2026-02-07 12:28:00,2026-02-06 13:22:00,Bar,Aisha Williams,Gin & Tonic,Well Drinks,3,9.00,27.00,1.89,5.40,Amex
100411,2026-02-07 14:53:00,2026-02-06 15:57:00,Bar,Marcus Rivera,Rum & Coke,Well Drinks,2,9.00,18.00,7.94,17.60,Visa
100411,2026-02-07 14:53:00,2026-02-06 15:57:00,Bar,Marcus Rivera,Long Island,Cocktails,2,14.00,28.00,7.94,17.60,Visa
100411,2026-02-07 14:53:00,2026-02-06 15:57:00,Bar,Marcus Rivera,Shot - Fireball,Spirits,3,7.00,16.94,7.94,17.60,Visa
100411,2026-02-07 14:53:00,2026-02-06 15:57:00,Bar,Marcus Rivera,Guinness Draft,Beer,1,8.50,8.50,7.94,17.60,Visa
100411,2026-02-07 14:53:00,2026-02-06 15:57:00,Bar,Marcus Rivera,Loaded Nachos,Food,3,14.00,42.00,7.94,17.60,Visa
100412,2026-02-07 17:20:00,2026-02-06 18:50:00,Bar,Marcus Rivera,IPA Draft,Beer,2,8.00,16.00,4.55,12.41,Visa
100412,2026-02-07 17:20:00,2026-02-06 18:50:00,Bar,Marcus Rivera,Moscow Mule,Cocktails,1,12.00,12.00,4.55,12.41,Visa
100412,2026-02-07 17:20:00,2026-02-06 18:50:00,Bar,Marcus Rivera,Mozzarella Sticks,Food,1,11.00,11.00,4.55,12.41,Visa
100412,2026-02-07 17:20:00,2026-02-06 18:50:00,Bar,Marcus Rivera,Fish Tacos,Food,1,15.00,15.00,4.55,12.41,Visa
100412,2026-02-07 17:20:00,2026-02-06 18:50:00,Bar,Marcus Rivera,Prosecco,Wine,1,11.00,11.00,4.55,12.41,Visa
100413,2026-02-07 13:35:00,2026-02-06 14:23:00,Bar,Tony Garcia,Old Fashioned,Cocktails,1,14.00,14.00,0.98,3.28,Amex
100414,2026-02-07 13:47:00,2026-02-06 15:14:00,Bar,Aisha Williams,Prosecco,Wine,1,11.00,11.00,0.77,1.91,Cash
100415,2026-02-07 22:00:00,2026-02-07 22:46:00,Bar,Katie Brown,IPA Draft,Beer,1,8.00,8.00,1.61,4.33,Cash
100415,2026-02-07 22:00:00,2026-02-07 22:46:00,Bar,Katie Brown,Fish Tacos,Food,1,15.00,15.00,1.61,4.33,Cash
100416,2026-02-10 13:43:00,2026-02-09 15:23:00,Bar,Marcus Rivera,Old Fashioned,Cocktails,3,14.00,42.00,2.94,9.41,Cash
100417,2026-02-10 17:16:00,2026-02-09 17:59:00,Bar,Tony Garcia,Loaded Nachos,Food,1,14.00,11.37,7.16,16.51,Discover
100417,2026-02-10 17:16:00,2026-02-09 17:59:00,Bar,Tony Garcia,Espresso Martini,Cocktails,1,15.00,15.00,7.16,16.51,Discover
100417,2026-02-10 17:16:00,2026-02-09 17:59:00,Bar,Tony Garcia,Wings Basket,Food,3,15.00,40.15,7.16,16.51,Discover
100417,2026-02-10 17:16:00,2026-02-09 17:59:00,Bar,Tony Garcia,Wings Basket,Food,1,15.00,11.78,7.16,16.51,Discover
100417,2026-02-10 17:16:00,2026-02-09 17:59:00,Bar,Tony Garcia,IPA Draft,Beer,3,8.00,24.00,7.16,16.51,Discover
100418,2026-02-10 20:40:00,2026-02-10 21:13:00,Bar,Jake Patterson,Espresso Martini,Cocktails,3,15.00,45.00,5.81,15.92,Cash
100418,2026-02-10 20:40:00,2026-02-10 21:13:00,Bar,Jake Patterson,Prosecco,Wine,2,11.00,22.00,5.81,15.92,Cash
100418,2026-02-10 20:40:00,2026-02-10 21:13:00,Bar,Jake Patterson,Shot - Jameson,Spirits,2,8.00,16.00,5.81,15.92,Cash
100419,2026-02-10 14:53:00,2026-02-09 16:33:00,Bar,Tyler Brooks,Bud Light,Beer,2,6.00,12.00,7.23,18.59,Amex
100419,2026-02-10 14:53:00,2026-02-09 16:33:00,Bar,Tyler Brooks,Loaded Nachos,Food,3,14.00,42.00,7.23,18.59,Amex
100419,2026-02-10 14:53:00,2026-02-09 16:33:00,Bar,Tyler Brooks,Shot - Jameson,Spirits,2,8.00,16.00,7.23,18.59,Amex
100419,2026-02-10 14:53:00,2026-02-09 16:33:00,Bar,Tyler Brooks,Espresso Martini,Cocktails,3,15.00,33.27,7.23,18.59,Amex
100420,2026-02-10 13:09:00,2026-02-09 13:58:00,Bar,Jake Patterson,Vodka Soda,Well Drinks,1,9.00,9.00,2.31,6.28,Visa
100420,2026-02-10 13:09:00,2026-02-09 13:58:00,Bar,Jake Patterson,Moscow Mule,Cocktails,2,12.00,24.00,2.31,6.28,Visa
100421,2026-02-10 11:24:00,2026-02-09 11:49:00,Bar,Aisha Williams,Gin & Tonic,Well Drinks,2,9.00,12.79,0.90,2.80,Mastercard
100422,2026-02-10 12:24:00,2026-02-09 12:56:00,Bar,Marcus Rivera,Burger,Food,3,16.00,38.02,2.66,7.75,Mastercard
100423,2026-02-10 21:04:00,2026-02-10 22:26:00,Bar,Jake Patterson,Loaded Nachos,Food,2,14.00,28.00,2.59,7.62,Visa
100423,2026-02-10 21:04:00,2026-02-10 22:26:00,Bar,Jake Patterson,Rum & Coke,Well Drinks,1,9.00,9.00,2.59,7.62,Visa
